Name,Academic Press,Conflict Resolution,Course Clarity,Cultural Awareness and Inclusive Classroom Instruction,Guidance,Inclusive Leadership,Personal Attention and Support,Preventing Bullying,Safety,Social Emotional,Student-Student Trust,Student-Teacher Trust,system_code,fiscal_year,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct,Simple_Name
23K664 - Brooklyn Environmental Exploration School (BEES),68.0,79.0,73.0,83.0,86.0,88.0,73.0,61.0,85.0,64.0,64.0,79.0,23K664,2020,K664,Brooklyn Environmental Exploration School (BEES),332300010664,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,K073,251 MAC DOUGAL STREET,NY,1009013.0,187279.0,-73.910719,40.680679,316.0,37.0,36900.0,3015280001.0,BK79,Ocean Hill,Craig Garber,Principal,718-453-3039,718-453-3508,23,23,COMMUNITY SCHOOL DISTRICT 23,"PATE, MIATHERESA",NYCDOE Borough Office - Brooklyn North,,School Support Team 7- Brooklyn North,,,,316.0,73.0,23
23K668 - Riverdale Avenue Middle School,58.0,58.0,63.0,76.0,67.0,75.0,61.0,41.0,63.0,55.0,50.0,70.0,23K668,2020,K668,Riverdale Avenue Middle School,332300010668,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,K183,76 RIVERDALE AVENUE,NY,1008247.0,179605.0,-73.913508,40.659618,316.0,42.0,89600.0,3035970011.0,BK81,Brownsville,Arabelle Pembroke,Principal,718-346-0764,718-346-1783,23,23,COMMUNITY SCHOOL DISTRICT 23,"PATE, MIATHERESA",NYCDOE Borough Office - Brooklyn North,,School Support Team 7- Brooklyn North,,,,316.0,73.0,23
23K697 - Teachers Preparatory High School,61.0,64.0,66.0,80.0,76.0,82.0,57.0,50.0,66.0,52.0,53.0,71.0,23K697,2020,K697,Teachers Preparatory High School,332300011697,DOE,General Academic,Secondary School,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,K175,226 BRISTOL STREET,NY,1008635.0,181773.0,-73.912102,40.665568,316.0,41.0,92400.0,3035410001.0,BK81,Brownsville,Carmen Simon,Principal,718-498-2605,718-345-8069,23,23,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",316.0,73.0,23
24Q005 - I.S. 5 - The Walter Crowley Intermediate School,64.0,72.0,71.0,82.0,83.0,77.0,62.0,51.0,77.0,55.0,65.0,78.0,24Q005,2020,Q005,I.S. 5 - The Walter Crowley Intermediate School,342400010005,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1997-07-01T00:00:00.000,Open,Q005,50-40 JACOBUS STREET,NY,1015251.0,207953.0,-73.888133,40.737405,404.0,25.0,48900.0,4024500017.0,QN50,Elmhurst-Maspeth,Kelly Nepogoda,Principal,718-205-6788,718-429-6518,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,404.0,110.0,24
24Q049 - P.S. 049 Dorothy Bonawit Kole,66.0,75.0,74.0,82.0,81.0,75.0,68.0,58.0,82.0,59.0,70.0,80.0,24Q049,2020,Q049,P.S. 049 Dorothy Bonawit Kole,342400010049,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1933-07-01T00:00:00.000,Open,Q049,63-60 80th Street,NY,1018763.0,201459.0,-73.875493,40.719567,405.0,30.0,66300.0,4029900045.0,QN21,Middle Village,Thomas Carty,Principal,718-326-2111,718-894-3026,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24
24Q058 - P.S. 58 - The School of Heroes,74.0,79.0,82.0,89.0,85.0,90.0,74.0,68.0,82.0,69.0,82.0,87.0,24Q058,2020,Q058,P.S. 58 - The School of Heroes,342400010058,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",2002-07-01T00:00:00.000,Open,Q058,72-24 GRAND AVENUE,NY,1014561.0,204714.0,-73.890638,40.728517,405.0,30.0,49302.0,4028020001.0,QN30,Maspeth,ADELINE VALASTRO-TRIPOLI,Principal,718-533-6712,718-533-6794,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24
24Q061 - I.S. 061 Leonardo Da Vinci,70.0,77.0,74.0,85.0,86.0,81.0,70.0,52.0,79.0,58.0,68.0,81.0,24Q061,2020,Q061,I.S. 061 Leonardo Da Vinci,342400010061,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1966-07-01T00:00:00.000,Open,Q061,98-50 50 AVENUE,NY,1022245.0,209600.0,-73.862886,40.741898,404.0,21.0,44302.0,4018910032.0,QN25,Corona,JOSEPH LISA,Principal,718-760-3233,718-760-5220,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,404.0,110.0,24
24Q073 - I.S. 73 - The Frank Sansivieri Intermediate School,68.0,76.0,74.0,83.0,84.0,84.0,67.0,56.0,80.0,58.0,70.0,81.0,24Q073,2020,Q073,I.S. 73 - The Frank Sansivieri Intermediate School,342400010073,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1927-07-01T00:00:00.000,Open,Q073,70-02 54 AVENUE,NY,1013818.0,204728.0,-73.893318,40.728558,405.0,30.0,49302.0,4025030031.0,QN30,Maspeth,Michael Casale,Principal,718-639-3817,718-429-5162,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24
24Q077 - Joseph F. Quinn Intermediate School 77,66.0,81.0,70.0,83.0,84.0,83.0,67.0,57.0,81.0,61.0,69.0,80.0,24Q077,2020,Q077,I.S. 077,342400010077,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1991-01-08T00:00:00.000,Open,Q849,976 SENECA AVENUE,NY,1011383.0,193993.0,-73.902147,40.699101,405.0,34.0,55500.0,4035630023.0,QN20,Ridgewood,JOSEPH MILLER,Principal,718-366-7120,718-456-9512,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24
24Q087 - P.S./I.S. 087 Middle Village,60.0,69.0,70.0,79.0,77.0,76.0,62.0,68.0,80.0,53.0,66.0,75.0,24Q087,2020,Q087,P.S./I.S. 087 Middle Village,342400010087,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1906-07-01T00:00:00.000,Open,Q087,67-54 80 STREET,NY,1019826.0,198543.0,-73.871674,40.711559,405.0,30.0,62100.0,4037820027.0,QN21,Middle Village,CARYN MICHAELI,Principal,718-326-8243,718-894-3797,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24
24Q093 - I.S. 093 Ridgewood,68.0,76.0,75.0,84.0,85.0,83.0,67.0,53.0,78.0,60.0,65.0,83.0,24Q093,2020,Q093,I.S. 093 Ridgewood,342400010093,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1917-07-01T00:00:00.000,Open,Q093,66-56 FOREST AVENUE,NY,1011128.0,196364.0,-73.903057,40.705609,405.0,30.0,58900.0,4034900001.0,QN20,Ridgewood,EDWARD SANTOS,Principal,718-821-4882,718-456-9521,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24
24Q102 - P.S. 102 Bayview,73.0,86.0,82.0,87.0,84.0,89.0,76.0,55.0,88.0,64.0,72.0,87.0,24Q102,2020,Q102,P.S. 102 Bayview,342400010102,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1923-07-01T00:00:00.000,Open,Q102,55-24 VAN HORN STREET,NY,1017994.0,206364.0,-73.878243,40.733033,404.0,25.0,47900.0,4028790031.0,QN50,Elmhurst-Maspeth,CATHERINE WEINSTEIN,Principal,718-446-3308,718-672-3101,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,404.0,110.0,24
24Q113 - P.S./I.S. 113 Anthony J. Pranzo,81.0,83.0,90.0,91.0,94.0,92.0,82.0,66.0,86.0,62.0,81.0,85.0,24Q113,2020,Q113,P.S./I.S. 113 Anthony J. Pranzo,342400010113,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1928-07-01T00:00:00.000,Open,Q113,78-23 87TH STREET,NY,1022652.0,196331.0,-73.861493,40.705476,405.0,30.0,63700.0,4038460040.0,QN19,Glendale,Alejandro Megias,Principal,718-847-0724,718-805-0737,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24
24Q119 - P.S./I.S. 119 The Glendale,61.0,65.0,67.0,74.0,70.0,66.0,60.0,46.0,71.0,50.0,54.0,74.0,24Q119,2020,Q119,P.S./I.S. 119 The Glendale,342400010119,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1929-07-01T00:00:00.000,Open,Q119,74-01 78 AVENUE,NY,1018887.0,196220.0,-73.875073,40.705187,405.0,30.0,63301.0,4038120020.0,QN19,Glendale,JEANNE FAGAN,Principal,718-326-8261,718-456-9523,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24
24Q125 - I.S. 125 Thom J. McCann Woodside,65.0,72.0,69.0,80.0,83.0,77.0,63.0,47.0,77.0,56.0,63.0,77.0,24Q125,2020,Q125,I.S. 125 Thom J. McCann Woodside,342400010125,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1925-07-01T00:00:00.000,Open,Q125,46-02 47 AVENUE,NY,1006762.0,209054.0,-73.918762,40.740452,402.0,26.0,23500.0,4022840006.0,QN31,Hunters Point-Sunnyside-West Maspeth,JUDY MITTLER,Principal,718-937-0320,718-361-2451,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,402.0,108.0,24
"24Q128 - P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School",62.0,60.0,72.0,70.0,70.0,67.0,62.0,51.0,76.0,56.0,59.0,74.0,24Q128,2020,Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",342400010128,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1951-07-01T00:00:00.000,Open,Q247,69-10 65th Drive,NY,1015860.0,199793.0,-73.885974,40.715005,405.0,30.0,65900.0,4030270037.0,QN21,Middle Village,CAMILLO TURRICIANO,Principal,718-326-6210,718-326-6080,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24
24Q153 - P.S. 153 Maspeth Elem,73.0,79.0,83.0,88.0,81.0,84.0,74.0,69.0,87.0,65.0,80.0,86.0,24Q153,2020,Q153,P.S. 153 Maspeth Elem,342400010153,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",1931-07-01T00:00:00.000,Open,Q153,60-02 60 LANE,NY,1010734.0,200257.0,-73.904463,40.716296,405.0,30.0,59900.0,4027320018.0,QN30,Maspeth,David Berkowitz,Principal,718-821-7850,718-386-7392,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24
24Q236 - International High School for Health Sciences,76.0,88.0,84.0,91.0,91.0,93.0,80.0,83.0,86.0,71.0,87.0,90.0,24Q236,2020,Q236,International High School for Health Sciences,342400011236,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2013-07-01T00:00:00.000,Open,Q455,48-01 90 STREET,NY,1019130.0,209204.0,-73.874129,40.740824,404.0,25.0,46100.0,4018490001.0,QN29,Elmhurst,Carl Finney,Principal,718-595-8600,718-595-8605,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",404.0,110.0,24
24Q264 - Academy of Finance and Enterprise,63.0,74.0,65.0,78.0,79.0,82.0,59.0,64.0,79.0,54.0,75.0,76.0,24Q264,2020,Q264,Academy of Finance and Enterprise,342400011264,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,Q735,30-20 THOMSON AVENUE,NY,1001706.0,210406.0,-73.937004,40.744175,402.0,26.0,17900.0,4002740001.0,QN31,Hunters Point-Sunnyside-West Maspeth,Victoria Armano,Principal,718-389-3623,718-389-3724,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402.0,108.0,24
24Q267 - High School of Applied Communication,61.0,71.0,61.0,79.0,72.0,78.0,56.0,66.0,81.0,53.0,74.0,76.0,24Q267,2020,Q267,High School of Applied Communication,342400011267,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,Q735,30-20 THOMSON AVENUE,NY,1001706.0,210406.0,-73.937004,40.744175,402.0,26.0,17900.0,4002740001.0,QN31,Hunters Point-Sunnyside-West Maspeth,Michael Weinstein,Principal,718-389-3163,718-389-3427,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402.0,108.0,24
24Q293 - Civic Leadership Academy,74.0,88.0,79.0,87.0,83.0,87.0,73.0,78.0,91.0,63.0,91.0,88.0,24Q293,2020,Q293,Civic Leadership Academy,342400011293,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2008-07-01T00:00:00.000,Open,Q744,45-10 94TH STREET,NY,1019856.0,210081.0,-73.871505,40.743228,404.0,25.0,46300.0,4016000061.0,QN29,Elmhurst,PHUONG NGUYEN,Principal,718-271-1487,718-271-3408,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",404.0,110.0,24
24Q296 - Pan American International High School,72.0,89.0,79.0,89.0,88.0,92.0,73.0,77.0,89.0,71.0,83.0,86.0,24Q296,2020,Q296,Pan American International High School,342400011296,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01T00:00:00.000,Open,Q744,45-10 94TH STREET,NY,1019856.0,210081.0,-73.871505,40.743228,404.0,25.0,46300.0,4016000061.0,QN29,Elmhurst,George Badia,Principal,718-271-3602,718-271-4041,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",404.0,110.0,24
24Q299 - Bard High School Early College Queens,77.0,73.0,77.0,83.0,80.0,85.0,63.0,71.0,80.0,55.0,90.0,81.0,24Q299,2020,Q299,Bard High School Early College Queens,342400011299,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2008-07-01T00:00:00.000,Open,Q735,30-20 THOMSON AVENUE,NY,1001706.0,210406.0,-73.937004,40.744175,402.0,26.0,17900.0,4002740001.0,QN31,Hunters Point-Sunnyside-West Maspeth,VALERI THOMSON,Principal,718-361-3133,718-361-6742,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402.0,108.0,24
24Q311 - Corona Arts & Sciences Academy,70.0,80.0,76.0,85.0,90.0,87.0,70.0,55.0,84.0,59.0,73.0,84.0,24Q311,2020,Q311,Corona Arts & Sciences Academy,342400010311,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q311,98-11 44TH AVENUE,NY,1021591.0,211064.0,-73.865239,40.74592,404.0,21.0,40900.0,4016280021.0,QN26,North Corona,Beth Hert,Principal,718-507-3820,718-507-3828,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,404.0,110.0,24
24Q311 - Corona Arts & Sciences Academy,70.0,80.0,76.0,85.0,90.0,87.0,70.0,55.0,84.0,59.0,73.0,84.0,24Q311,2020,Q311,Corona Arts & Sciences Academy,342400010311,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q311,98-11 44TH AVENUE,NY,1021591.0,211064.0,-73.865239,40.74592,404.0,21.0,40900.0,4016280021.0,QN26,North Corona,Beth Hert,Principal,718-507-3820,718-507-3828,24,24,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,404.0,110.0,24
24Q455 - Newtown High School,66.0,75.0,72.0,84.0,82.0,85.0,63.0,69.0,83.0,60.0,82.0,84.0,24Q455,2020,Q455,Newtown High School,342400011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1922-07-01T00:00:00.000,Open,Q455,48-01 90 STREET,NY,1019130.0,209204.0,-73.874129,40.740824,404.0,25.0,46100.0,4018490001.0,QN29,Elmhurst,JOHN FICALORA,Principal,718-595-8400,718-699-8584,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",404.0,110.0,24
24Q485 - Grover Cleveland High School,62.0,78.0,68.0,81.0,80.0,81.0,62.0,65.0,83.0,58.0,76.0,80.0,24Q485,2020,Q485,Grover Cleveland High School,342400011485,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1931-07-01T00:00:00.000,Open,Q485,21-27 HIMROD STREET,NY,1009422.0,198647.0,-73.909202,40.711881,405.0,30.0,59500.0,4033630001.0,QN20,Ridgewood,MARC PASCENTE,Principal,718-381-9600,718-417-8457,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",405.0,104.0,24
24Q520 - Middle College High School at LaGuardia Community College,76.0,88.0,80.0,90.0,87.0,91.0,74.0,85.0,91.0,65.0,91.0,88.0,24Q520,2020,Q520,Middle College High School at LaGuardia Community,342400011520,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2000-07-01T00:00:00.000,Open,Q520,45-35 VAN DAM STREET,NY,1002728.0,210071.0,-73.933316,40.743253,402.0,26.0,17900.0,4002490001.0,QN31,Hunters Point-Sunnyside-West Maspeth,SOCRATES ORTIZ JR,Principal,718-392-3330,718-392-3315,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",402.0,108.0,24
24Q530 - International High School at LaGuardia Community College,97.0,98.0,98.0,96.0,97.0,98.0,98.0,98.0,95.0,97.0,98.0,98.0,24Q530,2020,Q530,International High School at LaGuardia Community C,342400011530,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",1999-07-01T00:00:00.000,Open,Q520,45-35 VAN DAM STREET,NY,1002728.0,210071.0,-73.933316,40.743253,402.0,26.0,17900.0,4002490001.0,QN31,Hunters Point-Sunnyside-West Maspeth,Jaclyn Valane,Principal,718-392-3433,718-392-3443,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",402.0,108.0,24
24Q550 - High School for Arts and Business,70.0,80.0,75.0,86.0,85.0,87.0,68.0,77.0,87.0,58.0,89.0,86.0,24Q550,2020,Q550,High School for Arts and Business,342400011550,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1998-04-24T00:00:00.000,Open,Q456,105-25 HORACE HARDING EXPY N,NY,1024873.0,208065.0,-73.853412,40.737673,404.0,21.0,43701.0,4019630005.0,QN25,Corona,ANA ZAMBRANO BURAKO,Principal,718-271-8383,718-271-7196,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",404.0,110.0,24
"24Q560 - Robert F. Wagner, Jr. Secondary School for Arts and Technology",66.0,80.0,74.0,83.0,78.0,89.0,66.0,75.0,87.0,58.0,81.0,83.0,24Q560,2020,Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",342400011560,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1996-06-05T00:00:00.000,Open,Q891,47-07 30TH PLACE,NY,1001862.0,209693.0,-73.936442,40.742217,402.0,26.0,19900.0,4002820001.0,QN31,Hunters Point-Sunnyside-West Maspeth,Stephania Vu,Principal,718-472-5671,718-472-9117,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",402.0,108.0,24
24Q585 - Maspeth High School,67.0,83.0,70.0,84.0,78.0,88.0,68.0,65.0,85.0,61.0,81.0,85.0,24Q585,2020,Q585,Maspeth High School,342400011585,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2011-07-01T00:00:00.000,Open,Q585,54-40 74TH STREET,NY,1015317.0,204929.0,-73.887909,40.729104,405.0,30.0,49302.0,4028030001.0,QN30,Maspeth,KHURSHID ABDUL MUTAKABBI,Principal,718-803-7100,718-803-7105,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",405.0,104.0,24
24Q600 - Queens Technical High School,69.0,80.0,74.0,85.0,86.0,89.0,67.0,70.0,87.0,59.0,84.0,85.0,24Q600,2020,Q600,Queens Technical High School,342400011600,DOE,Career Technical,High school,"09,10,11,12","09,10,11,12",1920-07-01T00:00:00.000,Open,Q600,37-02 47 AVENUE,NY,1004203.0,209491.0,-73.927995,40.741658,402.0,26.0,18900.0,4002280020.0,QN31,Hunters Point-Sunnyside-West Maspeth,Melissa Burg,Principal,718-937-3010,718-392-8397,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402.0,108.0,24
24Q610 - Aviation Career & Technical Education High School,67.0,78.0,71.0,81.0,81.0,83.0,62.0,70.0,85.0,58.0,83.0,81.0,24Q610,2020,Q610,Aviation Career & Technical Education High School,342400011610,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",1958-07-01T00:00:00.000,Open,Q610,45-30 36 STREET,NY,1003764.0,210092.0,-73.929577,40.743309,402.0,26.0,17900.0,4002260001.0,QN31,Hunters Point-Sunnyside-West Maspeth,Steven Jackson,Principal,718-361-2032,718-784-8654,24,24,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402.0,108.0,24
24Q744 - VOYAGES Preparatory,81.0,99.0,88.0,95.0,96.0,99.0,89.0,91.0,98.0,79.0,96.0,97.0,24Q744,2020,Q744,VOYAGES Preparatory,342400011744,DOE,Transfer School,High school,9,"09,10,11,12",2008-07-01T00:00:00.000,Open,Q744,45-10 94TH STREET,NY,1019856.0,210081.0,-73.871505,40.743228,404.0,25.0,46300.0,4016000061.0,QN29,Elmhurst,Nicholas Bleiberg,Principal,718-271-7851,718-271-8549,24,24,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",404.0,110.0,24
25Q025 - I.S. 025 Adrien Block,65.0,77.0,71.0,82.0,84.0,82.0,61.0,66.0,83.0,57.0,77.0,80.0,25Q025,2020,Q025,I.S. 025 Adrien Block,342500010025,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1970-07-01T00:00:00.000,Open,Q025,34-65 192 STREET,NY,1042598.0,218015.0,-73.789365,40.764884,411.0,19.0,113900.0,4052610001.0,QN48,Auburndale,MARY ELLEN BEIRNE,Principal,718-961-3480,718-358-1563,25,25,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,411.0,111.0,25
25Q164 - P.S. 164 Queens Valley,66.0,73.0,75.0,82.0,77.0,81.0,69.0,55.0,82.0,59.0,64.0,83.0,25Q164,2020,Q164,P.S. 164 Queens Valley,342500010164,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1949-07-01T00:00:00.000,Open,Q164,138-01 77 AVENUE,NY,1033155.0,202193.0,-73.823569,40.721514,408.0,24.0,77902.0,4066060002.0,QN37,Kew Gardens Hills,Lisa Liatto,Principal,718-544-1083,718-544-2042,25,25,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,408.0,107.0,25
25Q185 - J.H.S. 185 Edward Bleeker,62.0,73.0,73.0,80.0,77.0,83.0,62.0,57.0,80.0,56.0,64.0,80.0,25Q185,2020,Q185,J.H.S. 185 Edward Bleeker,342500010185,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1956-07-01T00:00:00.000,Open,Q185,147-26 25 DRIVE,NY,1034490.0,221648.0,-73.818607,40.774906,407.0,19.0,104700.0,4048020001.0,QN51,Murray Hill,Theresa Mshar,Principal,718-445-3232,718-359-5352,25,25,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,407.0,109.0,25
